Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5069,Maria,Brown,student4069@university.com,Male,19,Business,86.19,59.49,45.89,96.16,93.28,8.3,89.74,71.485,C,19.4,No,Yes,Master's,High,9,7.8
S5070,Ali,Johnson,student4070@university.com,Female,19,Mathematics,95.48,90.78,81.44,83.14,93.69,10.9,64.18,75.616,C,18.5,No,No,,Low,8,8.7
S5071,Ahmed,Smith,student4071@university.com,Female,19,CS,51.25,94.32,89.37,97.59,93.04,99.4,82.29,90.09,A,7.6,No,Yes,Master's,High,3,4.9
S5072,Ali,Davis,student4072@university.com,Female,20,Mathematics,72.41,67.11,91.03,79.14,57.66,97.1,55.07,71.837,C,15.7,Yes,No,Master's,Medium,6,8.0
S5073,Ali,Williams,student4073@university.com,Female,23,Engineering,80.54,40.54,78.5,73.09,62.55,77.2,93.04,74.6965,C,8.4,Yes,Yes,Bachelor's,Low,5,7.0
S5074,Sara,Williams,student4074@university.com,Male,24,Business,65.93,87.55,89.99,89.62,75.12,48.4,86.96,85.093,B,6.3,Yes,Yes,High School,Low,10,6.2
S5075,Ahmed,Johnson,student4075@university.com,Female,22,Business,88.62,57.1,82.04,58.05,67.94,50.6,69.42,67.9325,D,13.2,No,Yes,High School,Low,4,7.3
S5076,Maria,Smith,student4076@university.com,Male,22,Mathematics,98.57,40.59,45.24,69.07,56.58,25.7,81.47,59.143,F,21.1,Yes,Yes,Master's,High,6,8.0
S5077,Omar,Brown,student4077@university.com,Female,21,Engineering,97.17,88.3,85.72,73.31,64.39,43.3,59.37,72.0865,C,26.7,No,No,Master's,Low,8,8.9
S5078,Sara,Johnson,student4078@university.com,Female,21,CS,63.3,71.04,50.76,64.92,98.77,43.1,99.27,74.897,C,25.3,Yes,No,High School,Medium,8,7.3
S5079,Ali,Smith,student4079@university.com,Male,24,Mathematics,61.32,81.11,54.2,68.56,67.35,3.6,89.81,69.8585,D,12.4,Yes,Yes,High School,Medium,3,7.7
S5080,Omar,Jones,student4080@university.com,Male,21,Business,97.87,94.88,63.68,53.91,70.95,45.3,89.45,74.4335,C,6.1,No,No,High School,Low,6,7.0
S5081,Emma,Williams,student4081@university.com,Male,23,Engineering,72.93,72.47,58.87,59.9,50.32,48.0,57.67,59.306,F,15.1,Yes,No,,Medium,1,6.8
S5082,Omar,Brown,student4082@university.com,Female,18,Business,60.41,70.19,59.3,66.77,85.97,66.6,50.89,62.563,D,12.9,No,No,Master's,Low,1,4.3
S5083,Ali,Davis,student4083@university.com,Male,21,Business,85.35,57.44,50.16,89.79,70.68,51.6,79.27,68.0535,D,14.3,No,Yes,Master's,High,1,4.8
S5084,Ali,Brown,student4084@university.com,Female,19,Business,64.22,58.31,57.63,59.12,55.16,86.2,57.21,59.011,F,19.0,Yes,Yes,Bachelor's,High,9,5.9
S5085,Liam,Davis,student4085@university.com,Male,21,Business,63.36,87.79,41.18,67.33,98.43,36.8,89.02,71.952,C,5.8,No,Yes,Bachelor's,High,10,7.2
S5086,Ahmed,Brown,student4086@university.com,Male,19,CS,93.96,66.94,68.37,53.25,88.87,41.0,70.8,67.298,D,14.3,No,Yes,PhD,Low,9,4.4
S5087,Ahmed,Williams,student4087@university.com,Female,20,Engineering,58.12,49.81,86.12,77.86,86.31,57.1,66.93,72.2455,C,19.0,Yes,Yes,High School,High,10,6.7
S5088,Sara,Davis,student4088@university.com,Male,18,Mathematics,53.22,45.67,91.73,80.56,97.89,20.3,53.68,68.775,D,15.8,No,Yes,High School,Medium,5,4.1
S5089,Maria,Smith,student4089@university.com,Male,18,Engineering,63.46,68.38,89.23,93.28,70.37,39.3,99.8,85.4985,B,21.7,No,Yes,PhD,Low,7,7.8
S5090,Sara,Davis,student4090@university.com,Female,24,Engineering,80.35,67.9,64.99,90.96,85.93,68.6,97.8,81.4395,B,9.7,Yes,Yes,Master's,Medium,4,7.3
S5091,John,Johnson,student4091@university.com,Female,23,Engineering,56.15,79.21,83.83,64.27,60.31,41.2,56.58,67.5445,D,8.8,Yes,Yes,High School,High,2,6.6
S5092,Ali,Smith,student4092@university.com,Female,23,Mathematics,73.58,68.26,57.27,56.85,84.86,90.7,66.64,66.097,D,12.7,No,No,Bachelor's,Low,6,6.9
S5093,Omar,Johnson,student4093@university.com,Male,22,Engineering,81.37,48.61,43.33,57.8,50.7,61.5,69.54,55.801,F,7.5,Yes,Yes,,Medium,2,8.7
S5094,Emma,Brown,student4094@university.com,Male,20,Mathematics,92.44,70.47,80.56,98.45,56.32,15.4,64.84,71.332,C,10.9,No,No,Master's,Medium,7,8.5
S5095,Ali,Smith,student4095@university.com,Male,24,Mathematics,61.49,94.41,78.93,83.66,71.26,48.7,96.72,85.02,B,7.2,Yes,Yes,,High,4,8.0
S5096,Ali,Brown,student4096@university.com,Male,23,CS,90.87,49.57,88.1,52.13,50.6,76.5,86.07,71.986,C,15.0,No,Yes,,High,4,5.7
S5097,Sara,Jones,student4097@university.com,Male,19,Business,61.75,81.39,76.97,56.84,73.1,64.3,97.8,79.842,C,22.8,Yes,No,PhD,Medium,2,4.5
S5098,Emma,Brown,student4098@university.com,Female,20,Mathematics,83.84,75.63,49.41,74.29,76.14,88.5,93.73,74.9985,C,12.2,Yes,Yes,,High,9,5.6
S5099,Emma,Brown,student4099@university.com,Male,18,Business,71.53,84.92,91.19,60.39,81.08,75.0,87.73,82.771,B,5.1,No,Yes,High School,Low,3,7.8
S5100,Emma,Johnson,student4100@university.com,Female,19,Engineering,55.73,49.04,77.64,90.18,55.02,6.2,84.85,71.56,C,18.9,No,Yes,PhD,Low,6,7.1
S5101,Sara,Davis,student4101@university.com,Male,24,Business,85.71,96.5,88.46,78.66,59.05,11.3,93.31,82.852,B,22.3,No,Yes,Bachelor's,Medium,10,7.5
S5102,Ali,Jones,student4102@university.com,Female,24,Business,60.89,77.26,86.45,80.63,80.66,65.0,84.21,81.875,B,14.8,No,Yes,,Low,9,4.5
S5103,Sara,Brown,student4103@university.com,Male,20,Business,58.83,90.82,57.87,73.14,82.91,23.8,59.44,66.3745,D,12.4,No,No,High School,Medium,8,4.8
S5104,Ahmed,Brown,student4104@university.com,Male,18,Engineering,67.92,54.8,44.47,62.8,51.3,58.8,82.41,61.5505,D,17.3,Yes,No,High School,Medium,9,7.3
S5105,Ahmed,Jones,student4105@university.com,Female,23,Engineering,82.66,84.36,50.59,79.47,77.02,79.2,75.75,71.609,C,7.5,No,No,Bachelor's,Medium,7,5.9
S5106,Sara,Jones,student4106@university.com,Male,19,Mathematics,61.7,86.86,45.57,85.85,89.25,57.7,99.09,78.836,C,21.1,No,No,PhD,Medium,9,5.8
S5107,Emma,Smith,student4107@university.com,Female,19,Mathematics,59.18,63.85,54.6,68.55,53.46,41.5,75.5,63.581,D,23.3,Yes,No,PhD,High,10,6.0
S5108,Liam,Johnson,student4108@university.com,Male,18,CS,50.5,63.04,67.57,75.25,70.66,64.6,51.92,63.508,D,22.6,Yes,No,PhD,Low,9,8.0
S5109,Ali,Jones,student4109@university.com,Male,19,Engineering,73.58,79.47,94.41,91.98,66.33,14.4,63.21,75.636,C,13.2,No,No,Bachelor's,Low,5,7.5
S5110,Sara,Jones,student4110@university.com,Female,23,CS,71.43,45.6,92.32,57.43,95.68,72.3,95.87,80.4785,B,26.1,No,No,Bachelor's,High,7,4.5
S5111,Sara,Williams,student4111@university.com,Male,23,Engineering,61.69,84.14,83.12,77.26,59.29,69.7,98.12,83.84,B,28.7,No,No,Bachelor's,High,5,5.7
S5112,Sara,Davis,student4112@university.com,Female,23,Business,52.68,42.57,41.45,67.42,65.92,51.4,86.42,61.949,D,12.4,No,Yes,PhD,High,1,7.4
S5113,Liam,Jones,student4113@university.com,Male,18,CS,71.46,51.44,60.48,85.14,94.92,27.9,52.84,62.346,D,11.6,No,Yes,,High,7,8.9
S5114,Liam,Johnson,student4114@university.com,Male,21,CS,89.41,79.85,80.94,50.94,66.53,79.8,51.18,65.8505,D,22.6,No,No,Bachelor's,Medium,9,8.6
S5115,John,Davis,student4115@university.com,Male,21,CS,85.76,45.9,47.74,83.52,76.57,51.1,73.98,63.754,D,22.7,No,No,Bachelor's,High,5,5.2
S5116,Ahmed,Davis,student4116@university.com,Male,24,Engineering,93.04,98.31,88.07,55.14,51.65,5.9,99.98,80.489,B,17.8,No,No,PhD,Low,4,4.3
S5117,Omar,Brown,student4117@university.com,Male,24,Mathematics,50.48,92.1,94.87,53.24,99.25,91.9,93.46,88.0765,B,28.1,Yes,No,Bachelor's,Medium,5,6.9
S5118,Emma,Brown,student4118@university.com,Male,19,CS,98.32,77.58,61.25,86.23,91.25,76.8,96.66,81.847,B,8.7,Yes,Yes,,Low,4,6.0
S5119,Maria,Brown,student4119@university.com,Male,23,Mathematics,67.07,89.14,82.35,82.02,81.72,58.5,81.18,81.7125,B,16.9,No,Yes,PhD,Low,9,4.9
S5120,Liam,Brown,student4120@university.com,Female,19,Engineering,99.52,93.25,48.89,94.75,53.04,43.7,92.96,75.7995,C,5.9,No,No,Bachelor's,Low,10,7.3
S5121,Omar,Williams,student4121@university.com,Male,18,CS,62.63,55.57,81.45,75.98,53.74,96.0,65.98,70.063,C,6.3,Yes,Yes,Bachelor's,High,8,4.8
S5122,Liam,Jones,student4122@university.com,Male,19,Engineering,73.58,90.96,41.29,76.5,77.25,77.5,51.37,62.4525,D,6.3,Yes,Yes,Master's,Low,5,5.8
S5123,Emma,Brown,student4123@university.com,Male,22,Mathematics,67.7,51.69,49.05,85.35,64.25,53.5,95.91,70.6915,C,17.3,No,Yes,Master's,Low,5,8.0
S5124,Maria,Smith,student4124@university.com,Female,21,Mathematics,67.79,64.8,82.59,66.17,81.14,65.3,60.92,69.948,D,19.7,No,Yes,High School,Low,5,7.4
S5125,John,Brown,student4125@university.com,Female,19,CS,92.11,73.5,82.71,51.85,79.91,28.1,86.42,74.802,C,5.1,Yes,No,High School,High,7,7.0
S5126,Sara,Jones,student4126@university.com,Male,19,Mathematics,87.32,82.83,78.47,61.5,91.93,19.6,82.95,76.325,C,20.8,Yes,Yes,Bachelor's,Low,10,8.7
S5127,John,Brown,student4127@university.com,Male,20,Business,99.61,41.81,68.64,61.9,64.07,27.3,57.91,57.8615,F,17.2,No,No,Master's,High,7,4.6
S5128,Liam,Williams,student4128@university.com,Male,19,Business,80.68,57.43,80.49,66.78,78.89,29.3,59.79,66.045,D,10.6,Yes,Yes,High School,Medium,3,7.5
S5129,John,Johnson,student4129@university.com,Female,22,CS,73.16,76.51,86.43,97.17,88.87,74.0,66.45,80.1815,B,5.4,Yes,Yes,PhD,Low,1,4.6
S5130,Omar,Johnson,student4130@university.com,Male,21,Engineering,54.5,61.44,97.99,90.24,74.54,14.0,87.85,81.7585,B,8.9,Yes,Yes,Master's,High,8,4.7
S5131,Ali,Jones,student4131@university.com,Female,20,Engineering,99.83,86.5,93.32,96.8,91.53,77.8,51.96,79.456,C,20.0,Yes,No,,Medium,10,6.5
S5132,Liam,Johnson,student4132@university.com,Male,18,Engineering,77.58,79.1,87.67,99.93,56.56,52.3,70.35,78.148,C,21.5,No,Yes,,Low,4,4.1
S5133,Liam,Johnson,student4133@university.com,Female,24,Business,85.02,54.06,81.69,71.69,86.69,38.5,83.26,74.857,C,21.2,No,No,,Medium,4,6.5
S5134,Omar,Smith,student4134@university.com,Female,18,Mathematics,70.34,48.76,74.45,61.35,97.15,30.0,58.57,63.915,D,8.8,Yes,Yes,,Low,9,4.0
S5135,Ahmed,Jones,student4135@university.com,Male,21,Business,77.39,77.74,47.24,78.0,66.59,51.3,55.97,61.186,D,27.8,No,No,Master's,Low,7,7.0
S5136,Maria,Jones,student4136@university.com,Male,24,Mathematics,97.13,67.03,49.93,94.06,68.32,31.8,69.51,65.921,D,15.3,Yes,No,PhD,Medium,7,5.6
S5137,Sara,Johnson,student4137@university.com,Male,18,Business,58.32,50.14,89.22,73.29,54.18,42.9,64.33,67.6815,D,24.2,No,No,,Medium,8,4.4
S5138,Omar,Johnson,student4138@university.com,Male,22,Engineering,64.62,59.58,88.2,75.27,82.07,73.9,82.45,78.9145,C,9.2,No,No,PhD,High,1,7.9
S5139,Maria,Johnson,student4139@university.com,Male,19,Engineering,57.6,58.18,76.87,56.72,77.62,62.6,98.48,76.8885,C,16.8,No,Yes,High School,Low,9,5.9
S5140,Emma,Davis,student4140@university.com,Male,21,Engineering,89.61,46.49,66.33,71.02,52.02,74.8,50.22,58.217,F,18.0,Yes,No,High School,Medium,1,6.2
S5141,Maria,Williams,student4141@university.com,Male,24,CS,53.1,72.81,41.56,69.35,87.61,71.3,95.12,72.576,C,24.3,Yes,Yes,Bachelor's,High,10,5.9
S5142,Emma,Brown,student4142@university.com,Female,20,CS,54.08,85.82,59.63,67.58,91.46,81.5,71.66,72.6365,C,20.5,Yes,Yes,Master's,Low,5,4.4
S5143,Omar,Williams,student4143@university.com,Male,19,Mathematics,64.92,74.53,65.24,94.36,95.36,20.2,83.2,77.1495,C,15.0,No,No,,Low,9,6.3
S5144,Liam,Jones,student4144@university.com,Male,18,CS,75.71,89.58,69.15,52.97,77.29,99.5,92.55,79.139,C,12.1,No,No,PhD,Medium,3,7.3
S5145,Liam,Smith,student4145@university.com,Female,18,Business,70.31,47.65,95.76,98.61,72.63,47.6,78.67,79.123,C,29.3,No,No,PhD,Medium,2,8.5
S5146,Ahmed,Brown,student4146@university.com,Male,20,Business,52.24,66.14,46.52,50.41,93.81,71.8,54.87,58.5445,F,12.1,No,No,Master's,Medium,2,7.8
S5147,Omar,Smith,student4147@university.com,Male,22,Mathematics,97.87,76.56,71.13,97.28,69.93,67.8,57.03,71.3505,C,8.2,No,Yes,High School,Low,7,4.4
S5148,Emma,Davis,student4148@university.com,Male,20,Mathematics,97.64,80.56,62.08,77.4,82.77,56.6,89.46,77.159,C,12.5,No,Yes,Master's,Medium,5,4.8
S5149,Maria,Jones,student4149@university.com,Male,21,Engineering,63.97,81.75,99.41,85.12,80.77,99.6,61.45,81.375,B,13.2,Yes,No,PhD,Medium,8,4.2
S5150,Maria,Davis,student4150@university.com,Female,20,CS,86.58,83.74,91.71,59.36,68.61,21.7,78.45,75.8735,C,8.2,No,No,Master's,High,5,4.6
S5151,Emma,Jones,student4151@university.com,Female,18,Engineering,78.93,79.09,66.33,82.71,54.34,42.2,71.4,69.8165,D,22.7,No,No,High School,Medium,2,6.4
S5152,John,Smith,student4152@university.com,Male,22,CS,61.87,45.65,99.98,94.1,51.07,12.8,65.18,71.2585,C,20.5,Yes,Yes,High School,High,7,5.1
S5153,Ahmed,Smith,student4153@university.com,Male,22,CS,63.11,81.72,70.84,56.97,71.41,18.2,89.35,73.3695,C,12.9,Yes,Yes,,Medium,7,7.2
S5154,Ali,Smith,student4154@university.com,Female,23,Mathematics,74.56,83.49,50.03,56.35,74.06,71.3,86.56,70.4225,C,29.8,No,No,,Medium,2,4.2
S5155,Liam,Jones,student4155@university.com,Male,20,Engineering,70.96,99.61,73.35,65.2,91.13,0.5,82.31,76.89,C,21.4,No,Yes,,High,6,8.3
S5156,Sara,Johnson,student4156@university.com,Female,21,Engineering,64.56,81.6,53.57,58.09,70.72,89.0,68.63,66.457,D,22.6,Yes,Yes,High School,Low,5,7.4
S5157,Maria,Smith,student4157@university.com,Female,18,CS,90.38,81.21,78.18,55.53,64.06,63.3,61.32,68.023,D,18.9,Yes,No,PhD,Low,4,8.8
S5158,Sara,Davis,student4158@university.com,Female,19,CS,74.07,70.89,96.25,83.92,73.1,44.1,75.79,79.536,C,18.8,Yes,Yes,,Low,10,8.8
S5159,Ali,Brown,student4159@university.com,Male,22,Mathematics,82.74,92.08,87.17,60.69,61.9,33.1,90.86,79.811,C,5.5,Yes,Yes,Master's,High,8,7.5
S5160,Omar,Jones,student4160@university.com,Male,20,Business,59.46,99.81,56.39,83.35,54.57,12.6,78.78,71.2925,C,24.3,No,No,PhD,Medium,8,4.8
S5161,Sara,Davis,student4161@university.com,Male,23,Engineering,76.68,86.74,57.81,93.1,55.65,92.2,98.51,81.1565,B,27.8,Yes,Yes,Bachelor's,High,5,5.1
S5162,Ali,Williams,student4162@university.com,Female,21,Engineering,65.9,76.75,44.16,82.6,65.96,71.2,50.77,60.3295,D,8.1,No,No,,Low,4,5.4
S5163,Liam,Williams,student4163@university.com,Male,21,Mathematics,76.32,44.74,57.15,55.97,50.63,33.6,99.92,66.113,D,24.9,No,No,Bachelor's,High,9,6.1
S5164,Emma,Brown,student4164@university.com,Male,24,Mathematics,89.04,83.6,45.56,78.68,61.01,7.1,84.57,67.559,D,18.4,No,No,,High,5,6.9
S5165,John,Johnson,student4165@university.com,Female,18,Engineering,88.45,82.51,69.97,69.68,89.38,32.6,91.63,78.378,C,12.1,Yes,No,PhD,Low,4,7.4
S5166,Liam,Smith,student4166@university.com,Male,22,Engineering,67.71,86.53,82.5,67.17,61.73,18.5,66.75,70.803,C,28.0,No,Yes,Bachelor's,Medium,2,4.4
S5167,Maria,Jones,student4167@university.com,Male,18,CS,84.71,47.47,85.07,65.93,55.54,78.6,75.42,70.3875,C,5.4,Yes,No,High School,Medium,6,7.1
S5168,Ali,Davis,student4168@university.com,Male,23,Business,97.06,79.22,43.57,96.47,97.45,72.0,89.85,77.546,C,11.9,No,No,,Low,5,4.3
S5169,Sara,Smith,student4169@university.com,Female,19,Engineering,81.28,57.74,60.4,87.13,81.12,49.8,88.03,73.8415,C,27.2,Yes,Yes,Master's,Medium,6,8.1
S5170,Maria,Davis,student4170@university.com,Male,19,Mathematics,57.42,85.62,57.29,56.69,53.0,88.6,66.7,65.409,D,17.0,Yes,Yes,Bachelor's,Low,1,4.2
S5171,John,Jones,student4171@university.com,Female,19,CS,83.99,54.42,46.26,73.8,53.11,18.1,66.22,56.88,F,20.0,No,Yes,Master's,Medium,6,6.0
S5172,Emma,Williams,student4172@university.com,Female,21,CS,55.25,81.04,61.75,65.91,80.61,45.2,83.14,72.743,C,23.7,No,No,Bachelor's,Low,5,6.1
S5173,Omar,Smith,student4173@university.com,Female,22,Mathematics,93.61,57.7,57.96,98.9,77.01,71.1,96.68,78.24,C,8.7,Yes,No,PhD,High,7,6.9
S5174,Maria,Brown,student4174@university.com,Male,18,Mathematics,75.83,40.54,78.07,98.9,53.42,6.8,71.94,67.6975,D,10.4,No,Yes,Master's,High,1,4.5
S5175,Omar,Johnson,student4175@university.com,Male,18,CS,69.26,78.0,93.0,65.98,61.22,37.3,67.65,73.129,C,30.0,Yes,Yes,,High,3,8.7
S5176,Ali,Brown,student4176@university.com,Male,23,Mathematics,52.85,46.8,67.29,67.61,96.45,57.2,94.73,74.908,C,10.9,No,Yes,High School,Low,2,5.9
S5177,John,Johnson,student4177@university.com,Female,19,CS,69.04,79.56,84.8,79.97,78.6,36.7,84.15,80.0695,B,18.5,Yes,No,PhD,High,6,6.0
S5178,Sara,Davis,student4178@university.com,Female,22,Mathematics,95.16,95.54,48.76,73.97,72.02,48.0,69.41,68.0415,D,12.5,No,Yes,Bachelor's,High,1,5.2
S5179,John,Smith,student4179@university.com,Male,22,CS,51.05,98.15,93.7,60.66,62.51,60.8,52.86,72.3955,C,26.3,Yes,No,,Medium,3,7.9
S5180,John,Smith,student4180@university.com,Female,23,Engineering,73.73,54.16,49.16,83.02,56.68,36.8,86.07,66.196,D,29.0,No,No,Bachelor's,High,4,4.0
S5181,Ahmed,Johnson,student4181@university.com,Male,20,Engineering,96.56,88.56,51.53,66.71,70.13,10.6,67.64,64.008,D,8.5,Yes,Yes,Master's,Low,6,4.5
S5182,John,Williams,student4182@university.com,Male,22,Mathematics,69.74,61.21,46.39,82.69,96.12,13.9,53.53,59.5485,F,20.0,Yes,No,Master's,Low,5,6.4
S5183,John,Jones,student4183@university.com,Male,22,Business,71.41,94.03,58.58,69.18,52.44,52.7,80.61,71.1885,C,25.3,Yes,Yes,High School,High,5,8.8
S5184,Liam,Brown,student4184@university.com,Male,18,Engineering,78.93,87.25,73.14,85.01,99.55,17.5,66.15,74.799,C,25.6,No,No,Master's,Medium,5,4.2
S5185,Maria,Davis,student4185@university.com,Male,23,CS,73.15,44.44,99.28,83.39,60.39,89.0,66.92,74.5595,C,16.0,No,No,PhD,High,1,4.3
S5186,Sara,Brown,student4186@university.com,Male,22,Business,58.43,64.43,87.6,75.44,70.44,83.4,73.96,76.2825,C,10.6,Yes,Yes,Bachelor's,Low,8,7.6
S5187,Liam,Brown,student4187@university.com,Male,22,CS,50.93,60.24,62.83,85.24,52.25,34.9,85.87,70.2605,C,14.7,No,Yes,Bachelor's,High,10,7.7
S5188,Liam,Davis,student4188@university.com,Female,18,CS,80.49,87.11,74.55,73.05,79.24,83.1,63.82,73.8865,C,23.8,No,Yes,PhD,Medium,2,8.5
S5189,Maria,Davis,student4189@university.com,Male,22,Engineering,96.04,64.62,77.4,55.81,74.18,53.3,54.05,63.7125,D,29.8,No,Yes,Master's,High,6,6.9
S5190,Maria,Smith,student4190@university.com,Female,18,Mathematics,55.32,81.08,89.36,59.11,83.34,15.9,71.22,73.8635,C,18.9,Yes,No,Master's,Low,7,6.0
S5191,Ali,Brown,student4191@university.com,Female,20,Mathematics,60.55,76.15,84.19,62.3,77.13,61.4,52.75,68.423,D,9.9,Yes,No,PhD,Low,10,6.3
S5192,Maria,Jones,student4192@university.com,Male,21,CS,68.51,98.54,74.16,53.16,69.91,67.9,84.86,77.139,C,6.0,Yes,Yes,High School,Medium,10,6.2
S5193,Ahmed,Jones,student4193@university.com,Female,24,Engineering,90.44,96.27,80.15,85.57,86.89,8.4,97.96,85.8105,B,28.6,No,Yes,,Medium,4,8.9
S5194,Ahmed,Johnson,student4194@university.com,Female,18,CS,63.46,65.66,84.76,68.37,51.25,31.4,82.94,72.8715,C,17.1,No,No,,Medium,8,5.9
S5195,Liam,Davis,student4195@university.com,Female,18,Business,94.1,83.41,47.99,54.68,77.05,0.5,63.77,59.572,F,22.9,No,No,Master's,Low,1,4.5
S5196,Omar,Smith,student4196@university.com,Male,22,CS,52.75,89.77,52.03,91.0,55.69,31.6,59.09,64.999,D,21.5,No,No,,High,9,5.4
S5197,Ali,Jones,student4197@university.com,Male,18,Engineering,97.05,93.93,81.32,84.18,71.8,33.5,61.64,74.3935,C,27.3,Yes,No,,Medium,4,8.8
S5198,Omar,Williams,student4198@university.com,Male,23,CS,78.04,44.09,91.03,72.61,89.56,63.0,61.08,70.6925,C,11.7,No,Yes,,Medium,10,6.1
S5199,Omar,Smith,student4199@university.com,Male,19,Engineering,82.94,58.12,64.56,62.37,57.12,19.9,65.69,60.6275,D,16.0,No,Yes,Master's,High,9,5.6
S5200,Liam,Smith,student4200@university.com,Male,19,Mathematics,68.38,59.21,98.79,57.59,96.79,3.0,54.87,68.5075,D,27.8,Yes,Yes,Bachelor's,High,2,5.6
S5201,Emma,Jones,student4201@university.com,Female,20,Engineering,89.1,66.07,52.96,72.92,94.43,31.6,94.79,73.5485,C,19.6,No,No,Master's,Medium,10,4.0
S5202,Liam,Williams,student4202@university.com,Female,18,Business,58.33,50.16,65.0,94.26,70.75,82.6,94.26,77.396,C,6.8,No,Yes,Master's,High,8,7.2
S5203,Sara,Johnson,student4203@university.com,Male,23,Engineering,52.45,69.77,62.71,59.42,50.3,39.9,80.76,66.309,D,9.9,No,Yes,High School,Medium,5,7.6
S5204,Sara,Jones,student4204@university.com,Female,22,Business,69.78,79.79,95.82,78.43,89.49,41.5,53.1,74.642,C,10.9,Yes,Yes,High School,Medium,7,5.8
S5205,Maria,Williams,student4205@university.com,Female,22,Business,92.68,69.84,57.12,98.08,94.04,46.9,90.2,78.277,C,29.8,No,No,Master's,Medium,5,8.4
S5206,Maria,Smith,student4206@university.com,Female,24,CS,87.75,79.95,68.25,81.86,58.74,75.2,53.09,66.895,D,10.6,Yes,Yes,PhD,High,6,7.7
S5207,Emma,Williams,student4207@university.com,Female,21,Business,75.86,43.99,51.23,72.0,95.81,48.0,55.32,58.783,F,26.7,No,No,PhD,Medium,7,7.0
S5208,Maria,Smith,student4208@university.com,Male,20,Engineering,78.61,92.56,71.28,85.82,95.7,9.1,66.26,74.48,C,7.0,Yes,No,High School,High,9,7.5
S5209,Sara,Jones,student4209@university.com,Male,23,Mathematics,56.49,96.34,91.44,91.23,73.56,20.6,71.57,80.8525,B,9.5,Yes,Yes,High School,Low,6,7.8
S5210,Omar,Davis,student4210@university.com,Male,23,Engineering,92.03,77.07,58.24,79.53,89.9,18.8,67.69,68.287,D,26.8,Yes,No,Bachelor's,High,1,6.6
S5211,Liam,Jones,student4211@university.com,Female,24,Mathematics,89.35,92.88,88.65,93.59,72.25,50.8,58.26,77.376,C,27.5,Yes,No,High School,High,1,6.0
S5212,John,Brown,student4212@university.com,Female,24,Business,82.82,47.89,94.68,75.73,78.2,3.0,55.61,66.866,D,9.4,No,Yes,,Low,1,4.6
S5213,Ahmed,Brown,student4213@university.com,Male,22,CS,73.31,87.85,44.38,91.5,65.99,28.4,92.97,73.9075,C,10.7,Yes,Yes,Master's,Low,10,6.0
S5214,John,Brown,student4214@university.com,Male,21,Business,98.22,47.15,85.39,97.6,57.97,60.7,68.16,72.34,C,18.3,No,No,Master's,Medium,5,6.8
S5215,John,Jones,student4215@university.com,Female,22,Business,93.95,64.48,55.32,75.06,87.33,35.5,60.93,63.548,D,6.3,Yes,No,Master's,Low,6,8.7
S5216,Sara,Johnson,student4216@university.com,Male,21,Mathematics,82.22,59.43,50.52,80.25,50.07,70.8,74.35,64.434,D,28.6,Yes,Yes,Bachelor's,High,6,4.8
S5217,John,Jones,student4217@university.com,Male,19,Engineering,68.59,75.14,76.07,80.47,78.98,39.1,51.84,67.764,D,14.1,Yes,Yes,Bachelor's,Medium,9,7.8
S5218,Liam,Davis,student4218@university.com,Female,23,CS,80.9,58.09,82.34,89.07,93.23,97.9,80.01,80.88,B,17.2,No,No,,Medium,10,5.2
S5219,Emma,Williams,student4219@university.com,Female,24,CS,78.77,78.24,63.69,91.15,61.06,96.5,62.42,70.988,C,7.6,Yes,No,Master's,Low,1,8.8
S5220,Ali,Jones,student4220@university.com,Male,19,CS,69.71,62.04,42.35,51.36,66.64,80.0,79.91,62.2345,D,5.8,Yes,No,,Low,3,7.0
S5221,Maria,Jones,student4221@university.com,Female,22,CS,65.33,91.65,94.52,86.67,79.37,95.4,80.71,87.298,B,16.7,Yes,No,High School,Low,4,6.2
S5222,Ali,Smith,student4222@university.com,Male,20,Engineering,70.35,78.03,83.84,89.19,62.34,20.5,90.46,80.44,B,8.0,No,Yes,Master's,Medium,9,5.7
S5223,Omar,Smith,student4223@university.com,Female,18,CS,78.7,52.92,56.3,85.02,92.37,75.1,61.5,66.208,D,20.8,No,No,,Medium,1,5.0
S5224,Liam,Smith,student4224@university.com,Female,20,Mathematics,71.41,60.17,69.81,85.68,68.33,32.2,73.17,69.724,D,24.9,Yes,No,Bachelor's,Low,8,7.6
S5225,Liam,Jones,student4225@university.com,Male,20,Mathematics,63.18,90.85,41.67,52.07,79.08,72.5,98.09,72.8155,C,5.8,Yes,No,Bachelor's,Medium,3,7.2
